173,33341
189,31178
203,36931
211,31213
225,31218
285,31165
292,26214
325,27178
335,27156
344,21750
360,21779
373,19513
391,22434
392,19540
392,31344
394,31372
398,19513
406,26408
418,17283
428,31371
444,22356
479,22362
490,26389
506,19717
512,19740
513,22371
530,21915
540,17489
543,31256
548,31302
553,31267
556,21937
557,26180
566,26340
567,26364
568,26325
579,31242
583,19709
587,34116
596,17474
610,34180
628,26222
632,21880
632,21890
653,31718
662,19636
668,19674
673,21760
679,19588
685,31791
696,17412
697,17441
706,31890
707,19529
707,24550
718,26141
723,24645
724,19515
728,31879
730,15199
733,26163
736,34443
743,24632
754,26157
774,34520
780,26153
783,20094
786,22098
789,20187
791,31292
801,20184
807,17855
807,19429
810,22097
810,25292
822,31537
825,22593
833,17949
837,15619
837,26178
840,22086
845,26605
869,14961
884,23147
887,21882
888,23229
892,26210
893,22080
894,15000
902,35907
905,22142
919,22166
922,21887
925,23169
927,19646
938,23106
948,19933
952,26476
953,14760
953,31332
955,26537
956,23106
958,23148
962,23796
967,26389
972,14738
972,23780
979,34139
982,31550
985,23051
988,23138
993,14739
994,23098
1004,31585
1009,23118
1015,15470
1016,23081
1021,21982
1034,31228
1036,21949
1039,19780
1050,19731
1051,22201
1059,19828
1059,19928
1068,23782
1070,19721
1070,19796
1071,22188
1078,17605
1078,23030
1079,33899
1086,23012
1102,33518
1104,34485
1117,18697
1123,19920
1124,34491
1127,21810
1139,18688
1153,31309
1158,18710
1159,31272
1160,19593
1168,19551
1169,26373
1178,6335
1187,31248
1189,33447
1200,22253
1214,21935
1224,21935
1225,26287
1238,22247
1239,19692
1243,33634
1245,22202
1253,26280
1260,21881
1260,22194
1263,31324
1266,19678
1269,19707
1272,19640
1273,22246
1278,31287
1280,21808
1285,26395
1299,21702
1313,26325
1321,19611
1335,21938
1344,16276
1344,19594
1345,37431
1359,23908
1370,19701
1378,21872
1382,25528
1389,25544
1398,19650
1399,25510
1419,25540
1423,17412
1449,15184
1465,24741
1485,31723
1506,22380
1513,22430
1513,31806
1523,24270
1545,22450
1555,23690
1563,33697
1569,33721
1570,23672
1572,33674
1577,25053
1579,23285
1580,23304
1590,25032
1601,21830
1605,21818
1605,25088
1606,33054
1607,23434
1608,24616
1618,19469
1618,25051
1621,21855
1623,23663
1624,25751
1629,23380
1631,23197
1632,23515
1633,21958
1641,21962
1641,23077
1652,23697
1657,23453
1663,23896
1667,23294
1667,24632
1677,34133
1679,23742
1682,20028
1685,21349
1686,23175
1687,24097
1688,24655
1688,24694
1689,13395
1692,24088
1694,23956
1700,24701
1712,33110
1715,34207
1717,19079
1717,23751
1718,19105
1724,23968
1724,34310
1729,24104
1729,24163
1730,24218
1733,24177
1737,19065
1744,34295
1745,17754
1748,22208
1758,26210
1762,22226
1766,22236
1766,24238
1767,22246
1767,26165
1772,19132
1789,17774
1789,31908
1793,22284
1796,17735
1796,18916
1806,26042
1812,21735
1815,22209
1819,22168
1824,20813
1828,21369
1829,21120
1829,22553
1830,22628
1830,22788
1832,22470
1842,26041
1848,22181
1848,22233
1848,22537
1852,26059
1852,31722
1853,33981
1856,22832
1857,22289
1862,22125
1862,23962
1866,22446
1868,22494
1869,31704
1874,17771
1874,22259
1875,22821
1878,21135
1878,21146
1878,22569
1878,22603
1881,21354
1884,26069
1887,32060
1889,22737
1890,22607
1891,31770
1894,16244
1895,22835
1898,22142
1900,16284
1904,17969
1904,22181
1905,22316
1905,22421
1905,22486
1910,22465
1919,22869
1922,22805
1929,23396
1930,15732
1933,19398
1942,19453
1943,22181
1944,22171
1944,23077
1945,22767
1947,19679
1948,19635
1951,22510
1951,33832
1952,22941
1957,19517
1957,19556
1957,22295
1958,22908
1959,22688
1960,13505
1961,33879
1967,19785
1967,24305
1969,23052
1972,19463
1975,22837
1977,22097
1977,22473
1977,26089
1979,19704
1979,22343
1980,19460
1980,21159
1981,21568
1983,22866
1987,21221
1987,22720
1988,20806
1990,22255
1991,22696
1993,23051
1994,22631
1994,24302
1995,22885
1996,22941
1997,24292
1998,34014
2001,22119
2002,22602
2004,18918
2004,22350
2007,22730
2008,26110
2011,21382
2012,21400
2012,22820
2013,22638
2014,22161
2014,22900
2014,22944
2016,19549
2020,19446
2020,19700
2020,21320
2020,22502
2021,32028
2022,22575
2022,22706
2022,22811
2025,26080
2028,19538
2030,22162
2030,22539
2030,24680
2033,21551
2033,22692
2033,32070
2035,19718
2035,21085
2036,15592
2039,22552
2039,26051
2040,17863
2043,20745
2043,26131
2046,22199
2047,20838
2047,22872
2050,20233
2051,26101
2052,22938
2054,16771
2055,19859
2056,22343
2057,19519
2064,21344
2064,24835
2064,24927
2065,20960
2065,32097
2068,11902
2069,19354
2070,31341
2071,21104
2071,21369
2072,26096
2073,21533
2074,21385
2074,22433
2074,22654
2076,13833
2076,22957
2078,33638
2079,20748
2079,22276
2080,13875
2080,19705
2080,21043
2082,37377
2083,22144
2084,20445
2086,22386
2086,22601
2087,21530
2087,22228
2090,14452
2090,24782
2091,19405
2092,19416
2092,21133
2092,24933
2093,13817
2093,17867
2094,19662
2094,22824
2097,23094
2098,20225
2098,26100
2099,22393
2100,24830
2100,26110
2101,19500
2102,19059
2104,22640
2104,22971
2106,22722
2108,24795
2109,16287
2110,19431
2112,22245
2114,22191
2117,21454
2117,22357
2119,24654
2120,20658
2121,24808
2123,22204
2124,22967
2125,22711
2126,22506
2128,20846
2128,22297
2129,20157
2129,20998
2130,20033
2132,22917
2133,20366
2134,22164
2135,14512
2136,13923
2137,13903
2139,22710
2140,22251
2143,20553
2144,20391
2144,22493
2145,18604
2145,26102
2147,19498
2148,24651
2150,22152
2152,19397
2153,24883
2154,19489
2155,22688
2155,24594
2157,20657
2160,19863
2160,22618
2161,17292
2161,22740
2168,20358
2168,22269
2169,24621
2170,14555
2170,19544
2170,20170
2173,22382
2174,18330
2174,20276
2175,18398
2176,21321
2177,24712
2177,25018
2181,18127
2182,13964
2182,24910
2183,21313
2187,14455
2187,20798
2188,19703
2188,21917
2190,19855
2190,20695
2190,24893
2191,22349
2191,22717
2192,13933
2192,20123
2192,22254
2192,22663
2193,22018
2195,18686
2196,21979
2196,22416
2196,22674
2197,18969
2197,19511
2197,22006
2201,21901
2203,18702
2205,18645
2210,19084
2210,21947
2210,22389
2212,17834
2213,25032
2217,18845
2218,18554
2219,22205
2220,19995
2222,14429
2222,19916
2226,19954
2227,22923
2228,24696
2230,22329
2230,24953
2231,18362
2232,17851
2232,18548
2234,18648
2234,20006
2235,24987
2236,22244
2237,17482
2240,19947
2244,14606
2244,22796
2245,18415
2249,18782
2252,14613
2253,19919
2254,18550
2256,18267
2258,18300
2263,21931
2264,31722
2266,22398
2267,18733
2270,22775
2271,18834
2273,18649
2275,19033
2275,25214
2276,19746
2279,25186
2280,39172
2284,22178
2286,39208
2287,21976
2288,18982
2288,33753
2290,25141
2290,25221
2293,19944
2293,22045
2294,18411
2294,18558
2294,18689
2294,22066
2294,22164
2295,18660
2295,20037
2296,19883
2299,25029
2301,20154
2301,33700
2304,25115
2306,18477
2308,20153
2311,19655
2311,21852
2312,22327
2313,17769
2315,5710
2318,18721
2320,18871
2321,18398
2324,20153
2326,20195
2327,17609
2328,19733
2329,21902
2331,18568
2333,20123
2333,20148
2333,21997
2334,20198
2336,25155
2337,18331
2337,22062
2338,19663
2338,22009
2339,19205
2344,26079
2345,20022
2345,22098
2346,19245
2347,17722
2347,20077
2350,19138
2350,20151
2350,33492
2350,39137
2353,33301
2355,18057
2359,22017
2360,31483
2361,25119
2364,17697
2366,18102
2367,19147
2368,18570
2371,21885
2372,17746
2373,19843
2374,17653
2374,19814
2375,24849
2377,20270
2377,21678
2377,22088
2378,17543
2381,26547
2382,18638
2383,22064
2385,20447
2385,20565
2389,19851
2391,18409
2391,21913
2396,19626
2398,17619
2398,21868
2400,21635
2400,22056
2401,20178
2402,18485
2402,19467
2402,19722
2405,20349
2407,25270
2408,20012
2413,19661
2413,26139
2417,19682
2417,20510
2420,21934
2421,24832
2422,17744
2424,17215
2426,19102
2427,18003
2427,20053
2428,17697
2429,21971
2430,19171
2430,33480
2432,19420
2437,17213
2438,20557
2441,20256
2443,19402
2446,20342
2449,18510
2450,19733
2459,20381
2461,20462
2461,39355
2463,17178
2465,20282
2466,19382
2469,20320
2469,21704
2471,24537
2472,18477
2476,20289
2480,20195
2487,26159
2487,37440
2488,18429
2494,18380
2496,17154
2498,19156
2505,17681
2509,20190
2510,19265
2510,25124
2514,18127
2516,15883
2519,19207
2520,17370
2520,20231
2523,20275
2524,18388
2526,18124
2528,17766
2528,18523
2529,18489
2530,19930
2530,24618
2531,17234
2534,16616
2535,25167
2540,18503
2541,24007
2546,20255
2547,18197
2552,15909
2553,39330
2559,17449
2560,24670
2565,15004
2568,17801
2569,18025
2569,21768
2569,24648
2571,13661
2576,25231
2577,16802
2577,24729
2581,17970
2581,18060
2585,17889
2586,17186
2589,17554
2591,24676
2595,17661
