444,20550
485,17536
613,20587
618,20528
619,26580
636,17582
637,6020
664,15772
837,15054
861,18924
863,19884
916,31560
935,31597
944,31569
1005,31455
1009,31638
1010,22333
1011,18941
1012,23424
1017,18927
1028,31520
1035,18988
1043,16933
1044,31454
1056,20394
1059,20451
1062,20355
1062,22141
1065,19394
1073,20503
1084,19375
1084,23624
1085,31559
1088,19339
1096,20576
1101,20650
1103,20576
1103,23596
1104,20387
1107,17536
1112,31541
1114,22141
1117,16743
1120,20577
1122,17489
1124,17568
1134,20650
1136,17478
1139,18211
1140,16420
1153,17659
1154,22225
1157,20553
1160,18223
1161,22185
1162,18985
1164,16994
1165,21369
1170,16414
1170,16447
1170,20432
1174,15689
1174,31581
1178,17745
1179,31520
1180,18957
1186,9608
1186,17690
1187,18935
1187,20149
1189,17661
1189,31538
1193,16969
1195,18997
1199,22206
1201,17718
1203,31552
1209,16531
1222,31491
1230,31551
1238,16562
1238,21396
1241,17703
1244,17754
1245,16492
1246,19788
1247,20014
1250,19383
1254,21324
1257,31466
1259,16608
1263,18992
1266,20137
1268,19007
1273,16634
1273,19552
1277,22249
1279,21329
1282,31496
1290,23980
1293,23891
1296,19584
1301,31488
1305,19960
1306,31449
1311,19135
1312,20038
1315,20414
1317,19959
1318,16659
1321,24032
1322,16481
1322,18984
1332,698
1332,17814
1335,17505
1335,31481
1336,17907
1337,24669
1337,24694
1338,17326
1338,17936
1338,19361
1342,19611
1343,16512
1347,17984
1349,18988
1351,17945
1353,17573
1355,23427
1359,17587
1360,17824
1360,19174
1360,19377
1364,17241
1365,17660
1365,19057
1365,19602
1366,31458
1368,19848
1371,21366
1376,21304
1379,31516
1384,17729
1388,19631
1388,19886
1388,20019
1390,21852
1396,20047
1399,18358
1401,17201
1403,19535
1405,19728
1407,18214
1407,21238
1408,17363
1409,31493
1411,17928
1416,19880
1417,20108
1418,17188
1420,19387
1423,18354
1424,17830
1427,19366
1428,18275
1430,19357
1431,21105
1432,20198
1433,17091
1433,18304
1433,19992
1434,17969
1436,25232
1437,19982
1440,20199
1442,19451
1442,22272
1443,19554
1445,17929
1446,19305
1448,19338
1449,18348
1450,21242
1453,21049
1454,19256
1454,19484
1454,19504
1454,19976
1454,21295
1455,17400
1458,20646
1459,21119
1461,31516
1463,19742
1464,19816
1467,19688
1469,20643
1469,31491
1470,20788
1470,21011
1470,24816
1473,19514
1475,21304
1476,31527
1478,25355
1479,20786
1482,21736
1483,19471
1484,25265
1485,22036
1487,21724
1487,24794
1489,18461
1489,20004
1490,16678
1490,19004
1490,21277
1490,21472
1494,16183
1496,18594
1497,19382
1497,19511
1497,21344
1497,22284
1501,18838
1502,19837
1503,19881
1505,22331
1506,17087
1506,21414
1508,19241
1509,20572
1510,18689
1512,21125
1513,17122
1513,21633
1514,18807
1517,20981
1517,21869
1518,17109
1519,31536
1520,20943
1521,22140
1526,24489
1528,16657
1529,21229
1531,17913
1533,26477
1534,21634
1537,22315
1537,31533
1538,18737
1540,21115
1541,17914
1543,18534
1546,20324
1547,20801
1550,21463
1551,21630
1553,19172
1554,21433
1556,21046
1557,24664
1559,9973
1559,31581
1560,19213
1560,31553
1563,17172
1564,18475
1565,24556
1565,26495
1566,17908
1566,18943
1567,18253
1568,17254
1568,19206
1569,19309
1569,21625
1570,21252
1571,21327
1571,22200
1571,24265
1572,18607
1574,9968
1574,18479
1574,18537
1574,21016
1575,17134
1575,19111
1575,24416
1576,17860
1578,21590
1578,24681
1579,17117
1581,22511
1583,19303
1585,22234
1586,15379
1586,24684
1587,18748
1587,21465
1588,31538
1589,21586
1590,24113
1591,18281
1591,25389
1592,18798
1595,22441
1597,22724
1600,18798
1600,19126
1601,17847
1601,19574
1602,18487
1604,31569
1606,18873
1607,17279
1608,20365
1609,15914
1609,21188
1610,22563
1612,20882
1613,15394
1613,22826
1614,17979
1617,16409
1617,18490
1618,22716
1619,18575
1620,21318
1620,22536
1620,24245
1621,16401
1621,24432
1623,19524
1624,17255
1624,18175
1624,19394
1625,21068
1626,22784
1629,17458
1629,17884
1629,17924
1629,18274
1629,31587
1630,24293
1633,21475
1634,18394
1634,19576
1635,16325
1635,20889
1635,22717
1636,19552
1636,21378
1637,22629
1639,19508
1641,17846
1641,19257
1642,18606
1646,18669
1648,16220
1648,16383
1648,24620
1650,15985
1651,19388
1652,16121
1653,18378
1655,18578
1656,16296
1659,16409
1659,24409
1660,18318
1662,16513
1662,17309
1663,19119
1664,20905
1665,16076
1665,22122
1666,19229
1666,21089
1667,15933
1667,18107
