416,41717
441,15963
572,24949
619,34793
620,34730
633,19881
672,15628
697,24756
795,25193
825,20362
834,20450
858,18138
871,18231
886,18198
890,15906
900,8554
930,7249
934,7318
939,16115
959,24951
959,40576
973,24952
982,24980
1052,24971
1053,24906
1161,33639
1229,21331
1334,17271
1338,13791
1350,17305
1353,17256
1359,17236
1374,17279
1401,18611
1430,18612
1466,18010
1537,18579
1568,19296
1569,19348
1592,26122
1595,19582
1600,26157
1622,17685
1628,26180
1642,19541
1693,22117
1715,8613
1715,18971
1747,19226
1752,21620
1772,21699
1777,18634
1802,19490
1818,21662
1825,17798
1833,8467
1833,18630
1838,16734
1854,18647
1856,18788
1858,17811
1859,18805
1861,17791
1866,19160
1873,17754
1879,18724
1903,17946
1910,19133
1917,17855
1917,23618
1926,19167
1929,17715
1931,19112
1933,18051
1940,18799
1942,17981
1950,18008
1955,21076
1957,18768
1962,18708
1962,18953
1966,18188
1977,17771
1979,20392
1980,18858
1992,17715
1993,17836
1997,17820
2002,21045
2010,17156
2010,18854
2011,18053
2011,18763
2017,18228
2024,18275
2026,17095
2030,17086
2036,20532
2038,18183
2039,21061
2043,18850
2043,21714
2044,20539
2045,18769
2046,20442
2049,18140
2054,19039
2057,18317
2060,18330
2062,18087
2065,21074
2068,18165
2074,17633
2074,20326
2078,20425
2079,18257
2085,18977
2089,23185
2090,18275
2090,19619
2091,19411
2092,19371
2092,19426
2093,20517
2095,17100
2097,20306
2100,17204
2103,19511
2112,19615
2116,16830
2116,20234
2123,7979
2125,17790
2127,17079
2128,18519
2135,19696
2135,19939
2137,18795
2138,18336
2138,20337
2141,18755
2141,19640
2142,19789
2149,18436
2153,20288
2156,20384
2157,19628
2160,18432
2160,20684
2161,18658
2165,19859
2171,19629
2172,20395
2175,18677
2175,19193
2176,20504
2178,16411
2179,19081
2181,18883
2185,19950
2186,20519
2189,16428
2190,18786
2194,19730
2196,19125
2198,16205
2203,20691
2208,17642
2208,19253
2209,19987
2211,19953
2211,20396
2213,18753
2213,20186
2218,19894
2220,19643
2221,19879
2221,20056
2225,19978
2230,17661
2231,17386
2231,17394
2232,18064
2232,20212
2233,17555
2233,19561
2236,17412
2242,20355
2246,17425
2247,17625
2250,17319
2253,20236
2257,20389
2260,20263
2261,19869
2262,17267
2264,18823
2265,17344
2268,17661
2269,18731
2270,21774
2279,20626
2280,15241
2280,16650
2282,17294
2286,17231
2293,17351
2296,20270
2301,17013
2309,18933
2310,20132
2311,17802
2312,17766
2312,20650
2315,18066
2319,17349
2320,20793
2320,30517
2325,22586
2330,8145
2336,16965
2336,17029
2337,17250
2338,17565
2340,16985
2341,17740
2342,18272
2346,17985
2349,20130
2361,18600
2366,18572
2368,17274
2370,17215
2370,20205
2386,16936
2389,17127
2389,17139
2390,21165
2391,16738
2394,8697
2396,18644
2396,25212
2397,16541
2403,8721
2403,17159
2408,15884
2408,18640
2408,20241
2408,20552
2410,14789
2415,16747
2415,20820
2419,18450
2419,21448
2420,16965
