Y,X
289.018446178493,25555.4401966602
571.168516767443,25727.4915373445
547.71203202901,27113.6634689786
600.279199742626,26378.4350197815
617.58690918716,26600.1870354302
629.809353783143,26618.2734321596
670.271470349954,25614.76092066
650.788896277262,26620.0622337072
663.51712670109,26516.6994309454
666.559282111788,26570.7937399429
667.94069314232,26849.0759451246
699.276343477036,25683.2805066324
710.849615348543,25682.6564005633
702.481851910841,26512.9026258063
713.855135792475,26864.2150677153
745.758777433623,26846.6692603955
799.203877449091,25874.7667228747
828.440759334481,25736.6963887078
840.898461869704,25596.9875362808
881.770821105187,26727.9919267085
919.298899208565,25616.4035096795
893.617870046231,26812.5085412875
898.031217903782,26655.9009605285
933.820148348997,26604.2341570507
965.19106863308,25632.58001738
980.427839134025,26293.4089302305
979.289126486362,26640.1209818375
933.289830301597,29712.5321375933
1001.91458057864,27201.5487782559
1040.11363359125,25765.0333969259
1058.7990338445,25873.6728647837
1082.43883773251,25898.3968512127
1109.1078003075,25782.036462708
1119.60870816738,25782.4121709269
1120.77991262436,25923.6468291483
1161.74089372152,26707.9015971471
1175.15262473742,26132.1904320258
1183.15846028479,25906.1531905535
1181.15711915817,26048.312521419
1192.80973638944,25897.1548619622
1189.24324214707,26356.9418905383
1207.08178878514,26162.4019105791
1225.64560432652,25787.2442090477
1209.92395620597,26568.4327675546
1227.66041321775,26182.8636441032
1200.52376100958,28670.4150228589
1253.83333750768,26334.3364680382
1263.73889559628,26117.7108341979
1269.08494079064,26211.3384898338
1272.33730277489,26402.4803457916
1557.36174396248,13372.0738356098
1278.44063764099,26460.8369076941
1297.20119199131,25684.9479872019
1298.41694289957,25824.1078752037
1287.56385469215,26574.3251637039
1310.16190221433,25717.5953462905
1303.64559464475,26167.9331964126
1314.05368938026,25781.0636920982
1298.57379756081,26502.0463434144
1304.09153019842,26489.7855762062
1304.09477937935,26538.580247189
1322.90962772374,25907.0005694257
1322.60105174572,25970.3186319459
1501.86571923515,17767.8272811641
1333.57572466501,25703.8985128348
1343.44973302605,25684.5263331455
1328.15452537359,26494.7992455489
1362.5267748389,25970.7089380679
1360.45536485443,26067.18575328
1404.7591658558,25716.8271798215
1407.90016171185,25913.1559613283
1400.48967593576,26356.1945448599
1426.35910948689,25640.7745273116
1432.78726623567,25879.7863816082
1434.48977892707,25947.3291262113
1442.22230844579,25978.7512460807
1460.00656108978,25639.9020233925
1489.90561242337,25715.7208759554
1492.63316453507,26078.1439874971
1514.3955191075,26092.4189811843
1525.62772319167,25667.166227807
1525.41473847807,25823.9240918536
1532.13522530022,25755.6445287158
1561.19439242137,25968.473357417
1574.25672122979,25849.5497780081
1558.62091683087,26577.7941250929
1608.41970620333,25873.6120875462
1611.80570754141,26058.5296328452
1617.00511665821,25963.2029152086
1619.2834840353,25954.9789759739
1622.80312472722,26133.672210614
1630.24563127175,25835.9802549212
1647.95006751509,25305.0645036311
1635.69051691146,26071.8423830664
1632.0701997159,26729.9202509032
1675.91181925893,25813.7359427369
1704.33109015753,25811.6381995986
1727.27811695155,26504.9266174282
1747.94164302402,25787.2439755509
1770.71279111209,25852.4259812624
1772.49789834418,25818.2298434607
1777.81936321374,26549.3003772029
1799.15433523632,25849.2908530143
1801.10185340975,25905.4223614095
1813.92011881791,26483.1101821879
1819.18959679255,26433.4659802047
1841.18023990148,25849.7563007801
1830.94755283104,26522.1321352229
1862.08971353775,25805.8625866743
1852.32476420574,26456.4533338111
1865.32352251817,26389.4365807144
1867.85664292009,26516.1854182204
1887.9090443575,25680.1281613594
2140.22061544255,14271.2297194504
1913.60123418528,25658.207388669
1918.37467387488,25876.3963991256
1965.874187662,23859.8700289475
1928.54148335016,25892.3328839916
1945.88446274406,26308.2261984619
1941.87528212896,26494.9555182272
1959.98991293573,25749.1507659194
1976.0530998845,25735.1909367105
1974.34828009393,26304.0536851039
1997.61174624524,25710.0077254031
2005.33824844298,25986.4405852965
2002.78007667537,26154.5345439072
2275.754702792,13685.3533781312
2054.9648793313,25045.5468886043
2032.03320446542,26260.4375646545
2026.57951336468,26563.3915875401
2039.68591758349,26099.7931559219
2054.66327275603,25549.0543750798
2056.75139968604,26039.1509967716
2067.65972396929,26118.4431149796
2067.60637205699,26659.3340362301
2364.86531248253,13156.9924427297
2163.72235819939,24972.6126143114
2195.53040857612,24861.6270054651
2251.44322243924,25047.3857067488
2228.96953776899,26094.1072825445
2279.75578951321,26127.0698061114
2328.71375259146,24874.6975807237
2340.39561245112,25162.6919601125
2365.97968533163,25194.752783954
2359.23136900375,25851.6805542154
2361.40161943358,25897.4382115126
2369.59213914793,25760.6912311274
2625.5690449207,14034.2402331517
2383.37695871961,25754.9553411532
2388.48124761287,25908.7889039798
2399.88561018117,25720.2478097481
2429.86956315462,25057.9222869095
2441.73191591856,24701.2120924233
2421.98856150006,25816.5513687539
2460.85628232274,24691.5145161193
2443.33700128725,25654.3206104862
2452.47227298038,25277.787386448
2461.68411189321,25044.5260200289
2449.95262034307,25688.8173148631
2482.8636423772,24694.3782735986
2463.57827815434,25641.5484496747
2473.44856629356,25230.7815170128
2470.24169284236,25722.7650548148
2472.70799356736,25852.6260476502
2477.48746057794,25825.8043180827
2476.19561349085,25885.9726544516
2480.93147613192,26546.4258590831
2500.13749499502,25749.7892363948
2506.50161020694,25698.1078350139
2512.33441718443,25720.1183472512
2538.64884420747,24641.3505455171
2538.55697316486,24939.3054969632
2546.82683823898,24652.0249631903
2526.11273839425,25616.7931153112
2543.92529158486,25031.8957674893
2814.37329566144,12533.555106173
2531.77710710943,25793.4867213755
2786.21066195121,14041.0259540108
2540.0246989579,25507.2435727125
2542.48497236193,25882.1153055718
2547.14982406338,25811.6858305706
2806.49648526957,14026.1790229796
2577.76670385665,24924.0974556162
2877.58056686887,11204.8672325223
2576.36259666484,26653.6584564997
2617.78151985239,24920.3382212991
2585.52386180542,26667.4826003242
2963.43462331244,9751.36960620074
2648.53020294121,25005.5311106721
2668.45593442753,24615.8875884253
3018.32239775527,9642.24794054589
2695.65667627781,24768.435368292
2710.82568502007,24747.1762724925
2951.12548912357,13799.839062804
2966.68194816273,13222.1282691069
3047.75371135043,9739.8518804147
3050.67475309014,9652.74910201277
2963.45929984775,13812.7385339844
3057.471807132,9727.74139649403
3065.43959458995,9601.36826720698
2765.46101353723,23866.6763371005
2997.30951758056,13166.1240710805
3001.05466866893,13040.6380436157
3005.42394111608,13228.7053150659
3088.96153398791,9533.68983721939
3083.19926690914,9899.96192262521
3091.38328826163,9665.62560027439
2770.52494724191,24756.5795051089
3095.92749733297,9796.59911986337
3101.32411629959,9643.14126525565
3035.61857170397,13046.0274211773
3106.07203358262,9813.5729898392
3114.68249540319,9608.32102138489
3108.38242172814,9950.69567844323
3112.03847991395,9829.35919141765
3101.29445073557,11210.7950473654
3064.98306562222,13146.7435163755
3073.30444655036,13297.5776363384
3164.61261703031,9534.32016617592
3090.98383142802,13061.504681165
3172.04909625386,9481.63895050709
3162.98389341858,9903.85469019872
3170.7892699352,9687.15391471463
2820.67643610803,25993.8104557778
2810.87621682665,26450.2599040931
3081.32747008416,14000.7139137597
3099.8207457268,13237.2736145852
3174.75112595898,9796.30477617576
2873.3052901541,23836.2748523097
3100.85181246808,13287.1432414997
2855.8495796146,24747.1741203644
3179.75657440689,9807.9038664931
2818.81895291892,26618.7295709227
3110.80191700795,13068.4428374398
2825.60301023705,26498.5431814726
3182.80847736038,10008.3821884392
2867.42285148611,24746.5500142954
2828.25724430997,26766.4891063781
2832.42883586642,26670.0874328098
3200.02940100152,9597.87825153055
3192.83514911997,9932.95364199835
2832.88079874107,26746.9290725793
2835.29605465293,26781.2754936686
2847.95746539984,26681.0248462362
3117.94098091892,14253.2639432087
3217.88744272518,9696.10629746837
3211.33911438717,10001.0975197518
3226.0747132586,9510.56464610041
2983.27752974343,20867.8943990942
3151.67611230172,13220.4416528813
3231.84394974011,9584.48198464997
3211.53726631876,10628.16654676
2994.16033162011,20899.4292314292
3238.11619390942,9830.75553471513
2919.01418853428,24790.9613448921
3237.48001790867,10007.2237158481
3007.24493365417,20779.4682669105
2881.46802846796,26637.5819819931
3009.72051088109,20713.1131907047
3009.61239393382,20767.0947872365
