Y,X
851.084930624242,26848.4799902576
871.494850011549,26813.5407144335
861.141834951479,29021.6805196182
968.253121157863,25610.9173842126
1066.89057746908,25848.4049131505
1072.72989323345,26457.9148696626
1128.34584223541,26703.9618735965
1188.38199144812,26237.8129072722
1204.7987783561,26267.0173892556
1223.09790199157,25733.9541021849
1204.24088060126,27052.842949434
1219.82144570871,26875.8581900183
1261.46969954487,26044.6583598839
1253.1373318569,26751.6017189452
1284.41748241544,25859.7908828558
1266.07144617859,26561.2481410325
1266.02453357722,26729.6421121385
1289.01037178932,26076.3296868568
1279.49029999203,26621.9758918313
1292.25014936931,26504.076853766
1305.14620834948,26782.168224107
1358.15080948726,26446.3844689078
1372.50856756382,26676.5644960414
1422.10102807628,26752.9646489006
1428.64731139904,26705.2478804331
1455.44263462577,26093.9250314125
1502.03631066546,24766.9123752291
1472.21733394288,25944.5416394799
1488.87406343721,25665.5400220676
1486.00000500532,26026.7155011277
1498.27511489087,25657.7351343512
1531.87332802554,25958.0509145003
1537.73836419121,26032.7777245975
1599.41638228463,25646.2968599836
1594.53959014297,26006.3751188668
1589.78129308452,26162.3418318609
1588.41289393045,26207.1950042252
1596.14097652263,26120.7414050793
1684.69685862616,24052.3520083339
1627.15546409352,26071.9198148007
1657.46455988731,25679.1356353952
1642.17570428661,26247.013851812
1714.17806461884,24087.1593360458
1679.00641352271,25673.8365076162
1683.12394592513,25605.6151886846
1654.26801808569,27419.1028969619
1711.68153501486,25637.3254306055
1691.36976988891,26536.7000630894
1726.38729771983,26056.3261494132
1710.99280723658,26560.9243385117
1744.78267371757,25620.2216838819
1743.95478391646,26047.8131909993
1969.90500150106,18941.9937766309
1717.48174491683,27382.7398781089
1755.96770849472,26288.1092910471
1772.57109528735,26311.1974313445
1783.47380307802,26554.5127872874
1830.14686833852,26159.2930762061
1797.39215848293,27366.4068287103
1807.07606218351,27449.4444208473
1828.41307615415,27183.8894518279
1843.02068459776,26738.4548139757
1825.66046522541,27440.9703773814
1899.36289145909,25926.1877331187
1902.83965920548,25945.7118082497
1913.71822237613,25722.620996501
1913.36916722686,26201.2598475646
1923.435653217,26238.3859621084
1966.74401571398,25753.2264166108
2005.96699631018,24667.809257026
1972.82032164475,25954.5132813446
1952.44983423763,26622.2139154042
2022.14436589225,24671.4900670363
2034.79215028665,24624.0067882565
1985.19063337171,26349.9512788452
2049.46438585133,24610.2801335937
2051.04110235054,24591.9700234836
2004.26030116578,26258.8287927219
2003.73455391256,26376.1754198816
1994.91101663253,26965.7332368352
2014.09032224995,26370.4482276751
2037.07563520162,26050.8655737623
2083.35535901362,24634.0298280064
2058.60167621642,26212.9410268082
1987.12749029692,28689.1956791661
2081.56231928765,25760.6819765727
2079.94164260701,26047.4030501713
2106.77344539398,25968.8245670037
2073.33453596136,27198.36490569
2081.52911826515,27096.6204523291
2047.02933180583,28594.5328395559
2133.24438335188,25968.8169653695
2009.20827750399,30067.8242002467
2159.83972123288,25964.7318026113
2158.73540928518,26167.7850432715
2157.84531952253,26597.4153309509
2189.15309238147,25938.2978835669
2175.28840579606,26592.9799336611
2178.5351387368,26553.3015425977
2087.28136504489,29677.8884136761
2197.76083169517,26123.3523337005
2171.66794782559,26978.6207794654
2166.90965076714,27134.5874924595
2222.68077355517,25606.8716957615
2226.37524116698,25619.2600389254
2217.81926877369,26133.3051451887
2199.60996740016,26897.0230404027
2201.53173610784,26967.516629584
2249.58415882396,25492.5756378107
2207.0329550245,27020.797328832
2255.80067729843,25522.4103605956
2229.52119354421,26383.7951480465
2236.87312394715,26209.5572398902
2159.68297166552,28739.6839173497
2251.82230691885,26086.6390803159
2253.61672328348,26061.1932382387
2282.22818033534,25457.083951081
2312.31419668424,24537.6717475086
2233.87066265136,27142.2528304295
2273.88990780747,25963.9933253772
2270.27587993733,26215.9383845778
2193.37796242289,28803.2287476695
2249.62201502286,27126.5263101527
2284.497428411,26050.1280033052
2296.98380806163,25807.7076911653
2277.1109203469,26459.0980807288
2280.63112301429,26543.9409637401
2348.2671510979,24460.4628891536
2217.61908428533,28842.9384520467
2304.66445279201,26223.3778344943
2280.60540261298,27078.7241101551
2365.65446751021,24324.370485822
2295.58621082588,26621.0567889309
2304.34702288394,26367.2675239081
2283.69663564985,27044.1426704968
2279.87133801462,27169.5276750606
2363.39650385392,24465.1241744969
2388.53362031891,24275.2375759598
2329.25062686291,26351.8912381629
2312.27298978013,27008.4953239753
2337.75620897444,26239.9528819919
2346.07519120133,26134.1308675069
2342.02281118041,26300.330398259
2348.07444723073,26368.9408666701
2329.01311143608,27093.84410131
2356.56126430171,26324.3600989415
2364.79632910656,26187.9174610784
2385.64217348513,25804.9769499513
2372.15711676934,26313.7305300698
2360.18362417127,26706.1957882575
2385.09418351099,26223.3939445397
2404.04535622186,26336.3830043055
2458.76255734395,24609.6136981755
2386.56073692642,27042.9761288352
2415.35584144297,26332.7335076089
2400.79757276026,27043.5209381065
2453.46460231076,25817.7781542744
2420.9868398622,26915.7004018669
2419.24524093884,26972.7862576033
2467.60813820228,25821.3811343888
2472.44982742235,26029.7648161417
2449.65944635474,26977.011876885
2493.20532427856,25749.8994682402
2458.2207983275,26996.7305267557
2497.83521847311,26165.4528667253
2483.26461485017,26809.9020990615
2517.81026339001,25811.0552834665
2513.94448325373,25971.1384725325
2512.9147062078,26238.4911307921
2525.69332062563,26053.2345042845
2542.14120751439,26081.4195959869
2551.86907139639,25896.0462246354
2548.43816573052,26375.5877211362
2556.13514834193,26290.1535122714
2575.93645357483,25674.4806974911
2574.86028918796,25776.4975554877
2546.71480658729,26699.0457597991
2598.5086095166,25068.0991400838
2580.49233812804,25692.004907008
2598.39254159291,25705.9574497243
2602.90499122513,25658.1628513608
2590.43389893466,26066.9383540447
2579.12236319269,26738.0473934789
2617.67643157202,25841.4120106202
2606.88769066331,26295.1574305122
2622.04571624059,25865.0525618231
2643.5540427357,25427.0260605737
2624.04497226998,26099.8625609863
2634.86133547909,25878.8105297996
2640.38774953662,25731.0378540016
2616.62736422511,26509.8520286909
2627.59627491814,26183.6860537166
2634.89834029976,26077.8251242837
2634.72407535534,26150.2796641311
2659.3053951072,25411.2995402969
2637.73434339011,26185.0945934772
2632.14868179097,26434.9230422198
2653.29023861712,25875.4334377388
2645.06403107212,26311.9270527496
2645.50238322291,26397.672581198
2654.66749503103,26130.6312425221
2668.91023570477,26331.2100365586
2679.86333377719,26172.4186424092
2671.59073889125,26443.5764571571
2689.05954556609,25904.3579134523
2694.93396425204,25945.4059293283
2684.82647050041,26276.7077706556
2703.02238641285,26114.1112200179
2714.87443150778,25825.7405153368
2708.9402400198,26220.4780437742
2717.33080472852,26078.9384545061
2719.58824312438,26271.9145372
2714.20794645044,26448.2690558142
2732.10277033584,25928.4578423966
2736.39056474188,26355.2245339727
2752.94808945399,25879.2471026384
