Y,X
1516.93598687048,43043.7052594299
1289.16251418502,27622.6061937187
1275.67509578088,26726.5762842418
1272.89021179881,26412.6061887933
1291.88989395271,26416.6559167217
1313.47155068641,27427.865783159
1298.19823615819,26543.0518558326
1300.50336734581,26289.2187014007
1315.17625323467,26382.9816818601
1327.88633667596,26261.654839879
1350.47719143878,27002.7231051285
1259.51733431486,21622.4807761339
1668.95019231119,43889.5816126227
1349.3118258624,26235.1191103621
1354.67772912241,26418.6026456888
1691.90180087297,43783.530703991
1704.52901388901,43820.2104696364
1392.44953936465,26468.4976992721
1725.9893579099,43849.7415066665
1410.68863476518,26268.6692055086
1389.15762577356,24989.3579367536
1430.92275529646,26394.0253288768
1762.23504877679,43979.1517393648
1452.96087857678,25750.7537068755
1519.77584788006,29113.6454001251
1462.12349599926,25924.0377083187
1467.69789139803,25685.4907105069
1385.75923707544,21066.7244773321
1478.50730404077,26002.5072298219
1491.98387540587,26735.4336856649
1486.30132805064,25722.1617133489
1506.43447153171,26762.9362075628
1505.32828701912,26323.5778584669
1823.34091545784,43402.0836177028
1824.82691569619,43374.5577283291
1526.26971441042,26974.9416339888
1829.52331751585,43413.2879161153
1871.2684298101,43300.073674196
1562.26783398309,25628.2658303711
1891.44368771153,43476.3997181039
1600.795921978,27127.7418605655
1604.53377351062,27168.5122472218
1603.75444326439,26963.6146563285
1578.68817370847,24571.1273916463
1614.54910298101,25654.6934853126
1601.2382724664,24605.7538142164
1962.17613170187,43964.5870166302
1659.42270173316,26903.3886268105
1705.32256515787,29074.6362630971
2006.64136417788,43565.9377145668
1667.57652424014,24638.2772378253
1700.69563925282,25681.0714843681
2033.84248131595,43799.3396709526
1682.42336586727,24633.1584848096
2041.28596169801,43770.7856495741
2057.3882989127,43454.7490668452
1733.73356068968,25690.1976117624
2069.0760235685,43873.7039667725
2063.89197250057,43429.2546135383
1740.0471671977,25708.5374945851
2078.34288706036,43835.9727016465
1770.02822244924,26743.181168918
1790.82727991753,26845.0903401856
2108.36310614703,43680.9803876072
1787.59486582419,26073.4117895478
1813.09327569738,26539.2386866678
1750.47062918995,22375.0950522004
1839.33321039712,26828.7088700678
2153.52216629275,43699.2633122078
2155.70957222068,43547.3699988555
1768.58673502824,22385.2624558047
1850.51127329263,26136.5221310692
1860.46670015165,26623.7791488954
1836.1080558897,25136.5151025771
1867.62902814083,26579.9345894951
1868.52544677886,25924.4612068883
1864.35091217401,25589.0858186765
1882.71953517513,26588.0676360982
1876.34379701809,25916.2945695388
2209.23317604979,43533.0199648045
2216.63390514359,43610.4832613113
1904.24927043095,26350.5166400121
1894.13568074129,25637.9731867963
2225.07868710096,43473.8717231773
1901.01422418633,25632.8661175185
2231.70566868502,43617.5969387129
1925.17426804671,26567.6174519781
1930.10643881971,26781.6835238155
2234.66945427395,43345.4136781877
2237.03376652537,43419.8261694264
1929.01373349744,26451.4006002093
2244.72912720235,43621.6554294447
2241.82915011187,43355.5971469316
1923.43048634299,25714.3849838226
1935.16654502355,26298.4820757866
1926.04636045538,25639.9651902477
2259.26785805599,43383.0952874278
2020.23345204978,28812.1895683418
2307.12629960725,43927.3829432475
1985.39392626087,26050.6950341361
2307.61594413889,43520.6429481308
1997.98133857387,26518.5796557331
2010.16165834653,26855.9820986098
2013.07184560816,26526.7127023361
2042.81649503846,26627.5893601972
2071.31027631585,26172.8966590625
2399.37204907788,43743.7562821318
2081.28380979982,25902.7419136695
2412.61779735824,43814.0752314251
2094.16290311079,26169.8049607117
2423.61432649561,43762.0698765443
2101.86616024159,26209.5501362977
2120.57479826543,27172.8525712013
2154.59918367181,28535.7360493358
2098.05533002092,25352.2431122708
2119.36899511811,26078.0222999658
2118.64589535045,25876.1828166769
2443.92310256437,43512.287910508
2443.19737064544,43364.4764553632
2123.25121185709,25855.7881303117
2148.91368573136,27197.2765389536
2134.22373319906,25910.8194625177
2469.03316339007,43848.6519981093
2478.99616826896,43794.6093652928
2159.61757856891,26208.4460599966
2489.80263032647,43786.4383465416
2165.7329031093,26053.488797171
2181.06444339948,26128.901671537
2189.27377483746,26196.1698155621
2188.31753826774,25764.9664200778
2196.92869794351,26070.7727991113
2523.29039559193,43820.0293347707
2198.28875803439,25928.0552690393
2531.37115473117,43826.1338662416
2533.36059712542,43880.1589734512
2536.90838157818,43964.7636962371
2088.63342364299,19314.3703644204
2207.7858077431,25794.5003780425
2107.89814684818,19278.663233025
2238.10360899818,26089.0615655808
2236.32560932792,25938.1934632989
2229.26457682289,25445.8352180637
2580.04545821253,43439.7111527266
2258.01613956565,25871.9008744582
2315.31045447845,26766.8471541753
2308.53552023489,25802.5078244633
2317.46268713798,26179.6715080656
2317.73299249181,26031.8585924536
2329.14187847206,26002.2793600047
2316.78138335673,24734.1680082604
2666.46525042341,43643.4637742362
2671.34119071783,43854.4717384693
2351.87414785603,26155.1555308776
2330.8571096254,24741.2831461293
2689.47604004898,43865.658511275
2343.61815924272,24731.0704680407
2367.99786071485,25786.110289206
2373.54856675218,26033.8155446913
2383.9186641714,26110.255090595
2381.78453813683,25940.0189734855
2727.27975454044,43646.4327933392
2413.48377512693,26038.8539720092
2743.21930148985,43971.5969639297
2413.41932976059,25818.6643826269
2743.23509439749,43647.4287950649
2739.56400194854,43393.6044034365
2423.36654173185,26088.7899186751
2423.46815564995,25931.80268025
2757.35389038837,43927.7421812588
2431.27860943536,26085.7201273329
2417.36535499802,25058.1886699344
2455.8536422899,26988.8695560803
2463.87817095056,26991.9159799468
2481.21558341053,27555.6169250784
2450.0691625826,25753.3692559791
2504.24838554813,28483.2341355951
2462.10743086622,25920.5326608119
2463.10610029025,25866.5031722005
2496.2686034591,27561.7112332786
2454.08752964019,25050.9990482366
2469.62588521971,25896.0561162392
2463.96239979129,25263.0190793349
2479.4471570435,26050.9900115891
2454.74849775883,24599.4053477888
2483.47142527154,25998.9948799789
2493.06809361498,26520.9119111216
2501.9525092298,27004.0929126093
2469.77519629468,25145.7799374302
2482.40831048116,25832.834779208
2491.09444412836,26142.7186350473
2493.7987714025,26181.4517437679
2495.23380546482,26042.8116905017
2519.34846588566,27137.6083709908
2498.5885722525,25846.0632113511
2487.53780791993,25082.5512980628
2511.78335435684,25805.2679967517
2500.31496887884,25127.3860173198
2394.68453958337,19220.1371135114
2846.33300779911,43674.8013353789
2526.72391344826,25805.2460897432
2855.8997671767,43653.3799774761
2531.79255297381,25918.3916897025
2532.44036033609,25736.9381299754
2542.79729699895,26083.5178165997
2551.5176486127,25691.0373065654
2552.73007447804,25106.9212285273
2555.442298206,24983.5702528156
2565.65750181376,25539.1264676063
2562.68781505438,25160.9346519991
2455.92751188488,19300.5796523919
2583.36715197962,26177.242824911
2576.49355440317,25695.0782716903
2581.1925883741,25679.7804313324
2585.55918534218,25158.8623228498
2608.91062685838,26103.8088097912
2615.91247829961,26267.9214093558
2633.74543646166,27075.257435503
2938.13976048018,43629.8132670622
2629.39104494809,26188.3887046341
2952.34405904758,43698.0920174854
2633.37687088856,24996.7081359902
2641.92621734926,25028.2968974973
2666.65414873188,26264.7888179225
2652.12762333276,25095.5621205879
2654.53731902371,25009.9292657971
2682.83377363533,25519.586117645
2696.91508264049,25797.8607654359
2682.24155988373,24945.6666525559
2708.26542442484,26198.4670197371
2720.07613864288,26407.4260222966
2713.2452923547,25819.2441511906
2735.04070552971,26300.3674282013
3048.35693214877,43340.142999651
2540.07583868645,15209.6173722127
3063.01633884732,43324.8305546207
2756.35604747633,25834.4718891213
2777.19586094951,26642.8229030682
3093.1493373251,43555.1700220004
2754.38207955576,25077.0630468366
2775.60497777388,26122.9329265905
3097.26469086615,43562.2997645416
2788.39298577183,26330.8710994813
2797.38954390985,26440.9527499674
2792.42515045368,26116.7918834388
2780.31653563328,25079.0638130914
3124.21392770929,43565.3184395307
2813.85622237662,26361.415663844
2815.43067577671,26447.0426767658
2828.09569421242,26864.9767470244
2829.41037086377,26882.3045629819
2820.85512323262,26200.3407253424
3142.12385512614,43564.272781919
2803.76895419969,25108.591929187
2829.20650615965,26437.8479074115
2852.50371248065,26567.2771261838
2771.94681232702,22132.0002702046
2848.91549045695,26155.4461269288
2623.64008194452,13849.6196665488
3183.81273694181,43448.0004323953
2876.33363305549,26563.1645981644
2722.51368362138,18035.1174774262
3193.39560766099,43481.626471838
2732.41519371915,18086.0727932936
2881.27306341441,25856.7154531488
2881.91034217159,25891.3740059981
2757.9211816122,18010.6000397709
2924.2854736371,26733.333533781
2669.97902683846,12794.4761522099
2912.73126714863,25888.2706239095
2963.02636277147,26565.0762759178
2810.5076107984,17945.2815456474
2983.43117002185,25887.1475615344
2994.5861804238,26439.6442082534
3052.57296459083,29322.4130076198
2991.09694016693,25924.8539987174
3008.38075429959,26431.4688081005
3324.40394034406,43455.9494601267
3327.60086273506,43413.1301117969
3013.61218409043,25903.4136547405
3012.08048197859,25711.7693239333
3037.16685344284,26534.3856648317
3037.24445956555,26484.4351134934
3033.45795557423,25899.30696859
3040.07409011925,25879.9287304918
3025.92801731379,25002.2489271083
3374.64216862043,43371.2658721101
3064.14241179871,25997.1240583795
3053.72334348683,24997.1111880185
3393.88814833277,43334.5393715132
3075.55129777896,25967.5448259306
3082.22366280256,25951.2246954367
2935.17274644156,17737.1418282781
3112.1695447857,26550.5860370123
2904.92537640294,15225.3927484279
3114.85712385035,25775.8406159668
