Cell Index,Gapdh,Slc1a3,Slc17a7,Snap25,Rasgrf2,Rgs4,Prox1,Plcxd2,Vxn,Pcp4,Nr4a2,Ctgf,Gad1,Gad2,Pvalb,Sst,Vip,Lamp5,Aqp4,Apod,Plp1,Cx3cr1,Pmch,Gfap,Cck,Mbp,Rprm,Enpp2,Nov,Rorb
2983,7,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
2984,2,0,0,4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
2985,11,0,0,6,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0
2986,4,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
2987,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0
2988,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2989,7,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0
2990,7,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0
2991,2,0,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2992,12,0,0,7,0,0,0,2,1,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0
2993,16,0,2,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0
2994,2,0,2,5,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2995,10,0,1,3,0,0,0,0,2,0,0,0,2,3,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0
2996,10,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0
2997,9,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3,1,0,0,0,0
2998,4,0,1,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
2999,8,0,1,4,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0
3000,3,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0
3001,7,1,3,3,18,0,1,2,0,0,0,8,0,0,0,150,9,1,0,0,1,6,0,14,0,5,4,0,0,1
3002,6,0,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3003,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3004,10,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3005,3,0,0,3,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,2,2,0,0,1,0
3006,8,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0
3007,7,0,0,6,0,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,3,0,0
3008,12,0,4,2,1,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3009,4,0,1,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,3,2,0,0,0,0
3010,10,1,0,4,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0
3011,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3012,7,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
3013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3014,3,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,1,0
3015,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
3016,6,2,2,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0
3017,5,0,0,7,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3018,4,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
3019,8,0,0,9,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0
3020,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3021,8,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3022,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
3023,8,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0
3024,4,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3025,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
3026,7,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3027,11,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
3028,8,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
3029,5,0,3,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0
3030,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3031,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3032,11,0,2,3,1,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
3033,15,0,4,3,2,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
3034,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3035,6,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0
3036,2,0,0,5,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0,1,1,0,0,0,1,0,0,0,0,0
3037,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3038,13,0,2,7,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,6,3,0,1,0
3039,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
3040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0
3041,5,0,0,6,1,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3042,12,0,1,9,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,4,0,0,1,0
3043,6,0,2,9,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,3,0,0,0,0
3044,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3045,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0
3046,8,0,1,5,0,0,0,2,1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3,1,0,0,0,0
3047,7,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0
3048,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0
3049,6,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0
3050,9,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0,1,0,0
3051,13,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0
3052,6,0,1,10,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0
3053,8,0,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0
3054,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
3055,5,0,0,7,0,0,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,2,1,0,0,3,0,2,0,0
3056,5,0,2,6,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,0,0,0,0
3057,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0
3058,6,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3059,8,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3060,3,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0,1,0,0
3061,10,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0
3062,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
3063,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
3064,1,0,2,6,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0
3065,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
3066,7,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,2,0,0,0,0
3067,8,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
3068,2,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0
3069,5,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3070,7,0,0,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
3071,2,0,2,4,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3,2,1,1,0,0
3072,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3073,7,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,1,0,0,0
3074,9,0,0,8,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,4,1,2,0,1,1
3075,7,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,1,0,0
3076,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4,3,0,0,0,0
3077,3,0,0,4,0,1,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
3078,11,0,0,5,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0
3079,8,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
3080,5,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
3081,9,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3082,8,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0
3083,3,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,0,0,0,0
3084,3,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
3085,5,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
3086,5,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
3087,4,0,0,11,0,3,0,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3088,8,2,1,3,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,4,1,0,0,0,0
3089,6,1,0,3,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,2,1,0,0,0
3090,6,0,1,8,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0
3091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3092,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093,5,0,0,3,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3094,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3095,6,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0
3096,9,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0
3097,9,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3098,11,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,3,0,0,0,0
3099,8,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3100,9,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3101,6,0,1,6,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
3102,8,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0
3103,9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3104,6,0,3,4,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
3105,8,0,0,8,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
3106,8,1,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0
3107,2,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,6,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3109,11,0,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
3110,3,0,0,8,0,1,0,0,0,0,0,0,0,2,0,5,0,1,0,0,0,2,0,0,2,2,1,0,2,0
3111,6,0,0,6,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0
3112,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3113,5,0,0,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3114,3,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3115,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3116,2,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3117,7,0,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0
3118,8,0,0,3,0,1,1,0,2,0,0,0,0,4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
3119,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0
3120,4,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0
3121,6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,2,0,3,0,0
3122,9,0,0,10,0,0,0,1,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,3,2,0,0,0,0
3123,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0
3124,7,0,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3125,5,0,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3126,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3127,12,0,1,3,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3128,10,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0
3129,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
3130,3,0,0,3,0,0,0,1,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,1,1,0,0,0,3,0
3131,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3132,4,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,0,0
3133,5,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
3134,10,0,0,4,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
3135,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
3136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3137,1,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
3138,5,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
3139,4,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
3140,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,0,3,0,0
3141,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
3142,10,0,0,6,0,0,0,0,0,0,0,1,1,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
3143,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
3145,1,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3146,3,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,1,0,0
3147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
3148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3149,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3150,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
3152,8,0,0,1,1,0,0,0,0,1,0,1,2,0,0,18,1,2,0,0,0,0,0,1,0,0,0,0,0,0
3153,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3154,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3156,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3157,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3158,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3159,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0
3160,7,0,2,6,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3161,7,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,2,0,0
3162,5,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,0,0
3163,12,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
3164,6,0,0,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0
3165,6,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
3166,8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0
3167,7,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3168,10,0,1,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3169,9,0,1,5,1,0,1,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0
3170,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
3171,6,2,2,7,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0
3172,2,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3173,5,0,1,7,0,3,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,0,1,0,0
3174,7,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
3175,8,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0
3176,7,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,1,0
3177,6,0,1,2,0,0,0,0,0,1,0,1,0,0,0,20,2,0,0,0,1,0,1,1,2,1,0,0,0,0
3178,9,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0
3179,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3180,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3181,12,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,1,0,1,0,0
3182,8,0,0,4,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0
3183,0,0,2,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3184,6,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,1,0,0
3185,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0
3186,5,0,0,4,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,6,1,3,0,0,0
3187,9,0,1,2,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,2,1,0,0,0,0
3188,6,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0
3189,8,0,0,10,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0
3190,8,0,1,4,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3191,10,0,1,2,0,0,0,0,3,0,0,0,2,0,2,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0
3192,4,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0
3193,6,0,0,2,0,2,0,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0
3194,5,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
3195,10,0,0,9,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,1,0
3196,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3197,2,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3198,6,0,0,3,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,7,1,0,0,0,0
3199,5,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
3200,6,0,0,10,3,0,0,0,1,0,0,0,10,17,0,0,0,1,0,0,0,0,0,0,1,3,0,1,2,0
3201,7,0,0,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
