172,39975
321,42303
378,20748
432,19990
438,20000
520,28999
531,12873
532,20260
558,28572
586,27405
599,20771
611,10830
637,9764
643,44329
645,11345
748,10545
761,42804
770,27894
790,21748
809,21740
838,25308
847,20977
849,22299
851,26828
868,22314
881,23552
888,23577
891,20956
914,21325
935,21429
960,29503
1008,21454
1012,9631
1018,22058
1019,20828
1020,21190
1035,9608
1084,1485
1110,21228
1114,24033
1117,1560
1129,39387
1133,21136
1136,9667
1138,20894
1139,21076
1143,20652
1149,20817
1149,22125
1157,20622
1161,39459
1162,21722
1164,37867
1169,20256
1172,20891
1181,22132
1188,21891
1191,21214
1200,22249
1203,21912
1204,21077
1204,28710
1205,21700
1212,21734
1215,20594
1220,20555
1222,22180
1223,8904
1226,20668
1229,20819
1231,20833
1232,37923
1236,23332
1237,22009
1241,20633
1241,22123
1249,21823
1250,20747
1250,20851
1250,21694
1253,22563
1260,22068
1261,22890
1266,22180
1271,22431
1272,20884
1273,20579
1273,22247
1274,19513
1275,20859
1275,22264
1277,20593
1279,28472
1282,19509
1282,22110
1287,21763
1288,38100
1296,22059
1302,22454
1304,21723
1312,20351
1315,22435
1316,22271
1318,20431
1319,20463
1324,22379
1329,21795
1339,22482
1344,20298
1352,22266
1353,11269
1358,39347
1368,19816
1373,22266
1373,22486
1374,21748
1378,21935
1379,39413
1380,18817
1382,20605
1383,23083
1384,21811
1386,19977
1391,20389
1391,22788
1392,20428
1394,20535
1397,22432
1403,20591
1405,22418
1405,22536
1406,23153
1408,20389
1408,21689
1413,23012
1417,44101
1419,20119
1420,23233
1421,21685
1421,21778
1423,22813
1428,18904
1429,23610
1431,20045
1431,20316
1431,20346
1431,20455
1431,23302
1433,22611
1436,21624
1436,21731
1437,22374
1437,22957
1442,23050
1443,21644
1444,22681
1446,21852
1448,20172
1451,22493
1452,1279
1452,20072
1453,20266
1453,22547
1454,19684
1455,23339
1458,22630
1461,23498
1466,19654
1467,22764
1467,23520
1472,23411
1477,19127
1479,22586
1480,22555
1482,22763
1482,22903
1482,23333
1486,22890
1487,23019
1489,21148
1489,21563
1490,26889
1494,21131
1495,23264
1499,26880
1501,23216
1505,23637
1506,19643
1506,21748
1508,21204
1508,21227
1508,22494
1509,26857
1510,23417
1510,25544
1511,22646
1511,22953
1512,20606
1512,21830
1513,20557
1514,20989
1515,20872
1520,23396
1522,21070
1522,21102
1523,22755
1525,23086
1526,21794
1526,21849
1526,23151
1527,20912
1529,19593
1530,19527
1530,19646
1530,21616
1533,21747
1533,22742
1534,18887
1534,19796
1535,23263
1536,21643
1536,23489
1537,21366
1539,21403
1540,20692
1541,20170
1543,20778
1545,24076
1546,20913
1547,21786
1550,21544
1550,22143
1550,22883
1550,23192
1551,20734
1552,22221
1552,23166
1554,2071
1555,21240
1556,2062
1557,20838
1558,21153
1558,21759
1561,20494
1562,23562
1566,19616
1567,22401
1568,23421
1569,23955
1570,21745
1570,21874
1570,23721
1571,22353
1572,20803
1573,19152
1573,21598
1574,20594
1575,21428
1575,21701
1576,20585
1576,24054
1577,22091
1578,20958
1578,21319
1578,22271
1578,22886
1579,21884
1580,23085
1581,21089
1581,21951
1581,22202
1581,23304
1582,21718
1583,19166
1584,21197
1586,9603
1587,20942
1587,22328
1587,23609
1588,23760
1589,22831
1589,22989
1590,22101
1590,22200
1591,22123
1591,22432
1592,23541
1592,24206
1593,21434
1593,44153
1595,21447
1595,23844
1595,24036
1596,23733
1597,20545
1597,23132
1598,23418
1598,23894
1599,21637
1599,21838
1600,19871
1600,21360
1600,22518
1601,22943
1602,22536
1603,21681
1604,21212
1605,23223
1606,23674
1608,21131
1608,22777
1608,23798
1609,22024
1609,23583
1610,24098
1611,21253
1611,24147
1612,23322
1614,19781
1614,24074
1615,20632
1615,23714
1617,23548
1617,23654
1618,13044
1618,20694
1618,21462
1620,21361
1621,22976
1622,21205
1623,23502
1624,21921
1624,23058
1625,22453
1625,24010
1626,20772
1626,24184
1628,23568
1629,22375
1630,21830
1630,23087
1630,23305
1631,21452
1631,22107
1631,23270
1633,22313
1634,19786
1635,19655
1635,23866
1636,20026
1636,21498
1636,22155
1636,24048
1637,19815
1637,20129
1637,20480
1638,21430
1638,21441
1640,19206
1640,19823
1641,23633
1642,19915
1642,23046
1642,23840
1643,21331
1644,20550
1644,20902
1644,21747
1645,21100
1646,19974
1646,23013
1647,20747
1650,13131
1650,20780
1651,19894
1651,21381
1651,22066
1652,19460
1652,21678
1653,22184
1654,23424
1654,23910
1655,21209
1656,11539
1656,20728
1656,23945
1658,21242
1660,20552
1661,20019
1661,21400
1662,22249
1663,21073
1663,21084
1663,22212
1663,23445
1664,19452
1665,21636
1666,23290
1667,20853
1667,21982
1667,22756
1667,23352
1667,24392
1668,22818
1670,19853
1671,19972
1672,22599
1672,22624
1673,22422
1673,23636
1674,21953
1674,23867
1676,21748
1676,23328
1676,23338
1676,23647
1677,20749
1678,19999
1679,18920
1680,20775
1680,23583
1681,22877
1681,23416
1681,23511
1682,18859
1683,19760
1683,20915
1684,20715
1686,20143
1686,22597
1688,19665
1688,20440
1689,21133
1689,24366
1690,21217
1690,23716
1692,24179
1693,20605
1694,20616
1695,21928
1696,19286
1696,20554
1696,20800
1696,20847
1696,22869
1696,23229
1698,19565
1698,21618
1699,21763
1699,23814
1700,20418
1700,23463
1700,23831
1701,19299
1701,20053
1701,21537
1701,22178
1701,22519
1701,22658
1701,22895
1701,24044
1702,20543
1702,21280
1704,20288
1704,20504
1705,22293
1706,20475
1706,21303
1706,21464
1706,22711
1707,9962
1707,20874
1708,23488
1709,23759
1711,22849
1712,21107
1712,21983
1712,23350
1712,23751
1712,24124
1713,22760
1714,20990
1715,11607
1715,22374
1715,23867
1716,20786
1716,21426
1718,24024
1719,9942
1720,22082
1721,22450
1721,22612
1721,23284
1721,23672
1722,21825
1722,22279
1722,24377
1723,20252
1723,20515
1724,21902
1724,23441
1726,21142
1727,21315
1728,20942
1728,23314
1728,24179
1729,21667
1729,24266
1730,20837
1731,44503
1733,20055
1733,20113
1733,23601
1735,19859
1735,20648
1736,19335
1736,20194
1737,20738
1738,22243
1738,22569
1739,21966
1742,19274
1742,21932
1742,23310
1742,24102
1745,21059
1746,20738
1747,20819
1748,21189
1748,29614
1749,10023
1749,22660
1750,24352
1751,10742
1751,19779
1751,21022
1751,22884
1752,21360
1753,20361
1753,20973
1753,22464
1753,22871
1754,19979
1754,21576
1754,23748
1755,10012
1755,24004
1756,23695
1757,18778
1757,20678
1757,20906
1757,21507
1757,22307
1758,19797
1758,20396
1758,22750
1760,19384
1760,22816
1760,23777
1762,22573
1763,20992
1765,19709
1765,37697
1767,21234
1767,21399
1767,21705
1769,19747
1769,21203
1769,42269
1770,21637
1772,24222
1772,25573
1773,21581
1773,22379
1776,18665
1776,21998
1776,24084
1777,21315
1777,22132
1778,22474
1778,25317
1779,18720
1779,21441
1779,43093
1780,20470
1781,20424
1781,20583
1781,21034
1782,21147
1783,20941
1783,23417
1784,21488
1785,21362
1785,21583
1786,20636
1786,20899
1787,22031
1789,20759
1789,21274
1789,22314
1789,25442
1790,11739
1791,19826
1791,19866
1791,21692
1792,37688
1793,25320
1794,20840
1794,22728
1794,23974
1795,21415
1795,21525
1795,22246
1795,44496
1796,22554
1797,23570
1799,43043
1800,19977
1800,21861
1800,43117
1801,21498
1802,20391
1802,22367
1803,20905
1803,22209
1804,20702
1804,21080
1804,21550
1804,21621
1805,20941
1805,22094
1805,24068
1806,24712
1807,19287
1808,20628
1809,20508
1809,20712
1809,21888
1810,21713
1810,22905
1811,21361
1811,22134
1811,22963
1812,10803
1812,22081
1813,20556
1813,22873
1814,19941
1815,22337
1817,25371
1818,11640
1818,20896
1821,21759
1821,24008
1823,22885
1823,24299
1824,19991
1825,25079
1827,22417
1827,22700
1827,22836
1829,21257
1829,22623
1830,21414
1832,20858
1832,21071
1832,22588
1832,22648
1832,22743
1834,21612
1834,24089
1835,22013
1835,22319
1835,22927
1836,18637
1836,24710
1840,21019
1841,21697
1841,24999
1844,22184
1845,13018
1846,19864
1846,20574
1846,21904
1847,19989
1848,24373
1849,21328
1849,22296
1849,24742
1850,20669
1850,22396
1850,24862
1851,20746
1851,21042
1851,21256
1853,22927
1853,25152
1854,20138
1854,24786
1855,22530
1856,22213
1856,22597
1857,20778
1858,21690
1858,22777
1859,19980
1860,20690
1861,18446
1861,18977
1861,21192
1861,21465
1861,21554
1861,24391
1862,21407
1862,22265
1862,24559
1862,24594
1863,21770
1864,19905
1864,21140
1866,19122
1867,19018
1867,19882
1867,20880
1867,24487
1868,20707
1868,22848
1868,42999
1870,19241
1870,21263
1872,19164
1872,20148
1872,21391
1873,22766
1874,20798
1875,24506
1876,19067
1876,22982
1877,24318
1878,10976
1878,23795
1878,25234
1879,18774
1880,22507
1881,20944
1881,21567
1882,20563
1882,20969
1882,21132
1882,22637
1882,23833
1882,25035
1883,21526
1884,18506
1884,22491
1885,20458
1885,22010
1886,22696
1887,19112
1888,23706
1889,21577
1889,21736
1889,24600
1890,10947
1892,25016
1893,18549
1893,21884
1893,22135
1893,22368
1894,20425
1894,22816
1894,25730
1895,22080
1895,25410
1896,19102
1897,21210
1898,22962
1898,43092
1899,21526
1899,25636
1901,20617
1901,23926
1902,21450
1902,22704
1903,20125
1904,43230
1905,18245
1905,21492
1905,43198
1908,18466
1909,18499
1909,22758
1910,18749
1910,20816
1910,21120
1910,22566
1910,25284
1911,18765
1911,18841
1911,22208
1911,22888
1912,23828
1913,19924
1915,18973
1915,25334
1917,20665
1917,23851
1918,23726
1919,22806
1920,10804
1920,23919
1922,20640
1922,30797
1923,18253
1924,21318
1925,23737
1925,24317
1926,21252
1926,24417
1926,43087
1929,21453
1930,20551
1930,21221
1930,22708
1931,20432
1931,24629
1932,25060
1934,21208
1934,22342
1935,24475
1937,20983
1937,23945
1937,25206
1938,21546
1938,24285
1939,23367
1941,21043
1941,27376
1942,24780
1942,25102
1943,9916
1944,22504
1944,23891
1944,24365
1945,20585
1946,22303
1947,22488
1948,22278
1949,20453
1949,21174
1950,24797
1953,19095
1953,22219
1955,25000
1959,21195
1959,21259
1959,44479
1960,25121
1961,20702
1962,20902
1962,21377
1964,22576
1964,25723
1965,20761
1965,23813
1966,18192
1966,21658
1966,23301
1967,22632
1968,18760
1968,23244
1968,23712
1968,23877
1969,20432
1969,22774
1969,25423
1970,9984
1970,20880
1970,21800
1970,22187
1970,22857
1970,24353
1971,22935
1971,25399
1972,20838
1972,23409
1972,41049
1973,20889
1973,22455
1973,23674
1974,19884
1974,24664
1978,21516
1978,22736
1979,21422
1979,23979
1981,25081
1982,22279
1982,23814
1983,24675
1984,21618
1985,22486
1985,24297
1985,24701
1986,20654
1986,22495
1987,22718
1987,24623
1989,19927
1989,23885
1990,21554
1991,20676
1991,22363
1992,23337
1992,24741
1992,24932
1993,20470
1993,21032
1993,39397
1994,22855
1995,21163
1995,21376
1995,21564
1996,22272
1996,24124
1997,22958
1999,20374
1999,25201
2001,25438
2002,21473
2002,21756
2002,23689
2004,20393
2004,21662
2004,24113
2005,20793
2005,21531
2005,24787
2005,25383
2006,20719
2006,21426
2006,22334
2007,19929
2007,22391
2008,22186
2008,24083
2009,20445
2009,24099
2009,24398
2010,19828
2010,21319
2011,23954
2012,20911
2013,22674
2013,23465
2013,24343
2014,23865
2014,25445
2017,24192
2018,20200
2018,24967
2019,18611
2019,23151
2019,23363
2019,24651
2020,22016
2021,21807
2022,21854
2024,20406
2024,20892
2024,22786
2025,22426
2025,22517
2025,22580
2026,23683
2027,24150
2028,22054
2028,22889
2030,19897
2031,22835
2031,24195
2031,24681
2033,21715
2033,24920
2035,19821
2036,23284
2037,22220
2037,24251
2037,24369
2040,20132
2040,20341
2040,22839
2041,20782
2041,24133
2041,24992
2042,20845
2042,22471
2042,24550
2042,24878
2043,20740
2043,21763
2043,22622
2044,20171
2045,20753
2045,23813
2047,24599
2048,20200
2049,20551
2049,23688
2050,24075
2050,24759
2051,22370
2052,23317
2052,24176
2054,22381
2054,23899
2054,23995
2056,19486
2056,23047
2057,20123
2057,22798
