Cell Index,ce_z_in_pix,ce_x_in_pix,ce_y_in_pix,type,subtype,in_nu,polar,rna_ave_dis,cell_radius,cell_volume,nu_volume
12131,77.28,3854.0,2322.0,In,In-Lamp5,0.7142857142857143,4.76218094437177,19.997184993062458,26.60172174878912,6548.639999999999,37632.0
12132,127.67999999999999,3914.0,2674.0,In,In-Vip,0.42857142857142855,15.50578983371515,26.07282178192384,31.574128649893094,7701.12,33636.96
12135,57.12,3940.0,2252.0,In,In-Vip,0.8461538461538461,3.9263105828371296,17.502930511984335,21.345997282863127,9633.119999999999,45534.72
12136,63.839999999999996,3984.0,2468.0,Ex,Ex-DG,0.42857142857142855,10.462020720253967,20.808107756718268,22.550822601404146,5812.8,43975.68
12138,134.4,4030.0,2388.0,other,other,0.23076923076923078,8.128518573589078,23.273912723643168,27.654735580005095,0.0,44819.04
12139,191.51999999999998,3754.0,2386.0,other,other,0.6,10.842371696266458,24.475931174995402,27.241005855144188,0.0,51646.56
12140,60.48,3846.0,2634.0,Ex,Ex-DG,0.7142857142857143,7.821688319235518,20.048320440435244,24.577884367862097,3349.92,48384.0
12141,141.12,3902.0,2652.0,Ex,Ex-thalamus,0.375,4.037307270941857,20.98615248611123,23.226829314394166,7506.24,36960.0
12142,53.76,3816.0,2330.0,Ex,Ex-DG,0.36363636363636365,5.447542170784838,23.966720079524205,27.7982013806649,9895.199999999999,53669.28
12143,47.04,3670.0,2460.0,Ex,Ex-DG,0.8,5.758680404398226,22.777808081234802,30.57555232534647,7707.84,57388.799999999996
12145,87.36,3864.0,2480.0,Ex,Ex-DG,0.625,8.628586210961796,20.641587466511588,21.255822731665784,8319.36,44016.0
12146,33.6,3906.0,2516.0,Ex,Ex-DG,0.8571428571428571,11.404981367805911,18.98425754521137,19.06982957448755,3578.4,58487.52
12147,90.72,3898.0,2432.0,Ex,Ex-thalamus,0.5714285714285714,5.937153856720386,19.937365743884072,24.952987797055485,2950.08,47735.52
12148,131.04,3562.0,2172.0,other,other,0.2727272727272727,16.234372676464858,40.56117321585793,62.010079825783166,0.0,67008.48
12149,191.51999999999998,3824.0,2240.0,Ex,Ex-DG,0.5714285714285714,11.401008190291925,19.979815218183308,23.21345299605382,4609.92,45272.64
12150,110.88,4018.0,2242.0,In,In-Lamp5,0.5,4.901181898277065,18.053605029232152,24.0293237524488,6528.48,39698.4
12151,87.36,3686.0,2448.0,In,In-Lamp5,0.2857142857142857,11.451903326343725,28.864690665955965,31.601449333851765,12956.16,53054.4
12153,100.8,3896.0,2584.0,other,other,0.5,9.303882104918534,18.385318822284024,17.829290507476735,0.0,38767.68
12158,53.76,4006.0,2320.0,Ex,Ex-DG,0.7142857142857143,2.8162560180467167,18.44294162169609,20.534741293719772,6548.639999999999,42443.52
12160,87.36,3858.0,2402.0,In,In-Lamp5,0.5714285714285714,11.731839113267382,20.58772203199455,21.398635470515405,3588.48,44953.439999999995
12161,33.6,4012.0,2380.0,Ex,Ex-DG,0.5384615384615384,7.102878156529948,21.81308618807862,30.73662310664592,16682.399999999998,47570.88
12164,141.12,3994.0,2418.0,other,other,0.45454545454545453,10.646476000990761,23.365522568817333,25.264552242222695,0.0,49694.4
12165,33.6,3924.0,2300.0,Ex,Ex-CA1,0.25,12.22265212627767,21.24340589823006,20.193801029028684,4609.92,42047.04
12166,47.04,3948.0,2416.0,Ex,Ex-DG,0.8888888888888888,6.339219097446502,15.403048184059173,20.86438113148818,3333.12,47322.24
12167,168.0,3756.0,2590.0,In,In-other,0.375,5.46966406646699,23.292114213924854,26.259093662957984,10513.44,40790.4
12168,161.28,3842.0,2182.0,Glial,Glial-Microglia,0.9285714285714286,8.895699488390864,17.9319679170037,21.3382848420392,8820.0,39832.799999999996
12169,73.92,3872.0,2522.0,Ex,Ex-CA3,0.6666666666666666,12.140361009134118,17.193807838345354,17.083805196735298,2499.8399999999997,36247.68
12170,208.32,3762.0,2674.0,In,In-Lamp5,0.8571428571428571,5.076222281683685,17.119955924212558,20.58057336421898,4653.599999999999,37181.76
12171,174.72,3844.0,2402.0,Glial,Glial-Microglia,0.1111111111111111,12.014099535725604,21.399760569214305,20.899999999999995,4320.96,38871.84
12172,168.0,3710.0,2288.0,Glial,Glial-Astrocyte,0.7142857142857143,7.0090903075062165,22.310141512234857,37.448743637136886,4986.24,32444.16
12176,124.32,3652.0,2668.0,Ex,Ex-DG,0.6666666666666666,3.106412324670297,17.82521366189848,23.66185960570301,5029.92,36486.24
12177,90.72,4016.0,2298.0,Ex,Ex-DG,0.8571428571428571,8.322772301073346,19.721802405775385,24.120737965493507,5443.2,36069.6
12178,40.32,3872.0,2388.0,Glial,Glial-Astrocyte,0.8571428571428571,11.352388942151228,21.354005510980556,19.812814035366102,6612.48,64454.88
12181,188.16,3914.0,2364.0,other,other,0.6666666666666666,9.184743388419328,21.531593951305698,24.693327033836493,0.0,43414.56
12183,53.76,4026.0,2348.0,Ex,Ex-DG,0.875,8.814524944658103,20.573235910483263,24.651377243472627,1747.2,63500.64
12188,144.48,3858.0,2386.0,In,In-other,0.4444444444444444,8.600919847447738,21.205666134397752,21.751634421348662,10664.64,43858.08
12189,194.88,3962.0,2584.0,In,In-other,0.3333333333333333,13.499835389942888,23.568674489827803,24.065194784169105,3390.24,40652.64
12190,218.4,3904.0,2244.0,In,In-Vip,0.6666666666666666,8.476936320553456,16.649771483646433,19.223620886815265,4126.08,32897.76
12191,215.04,3736.0,2462.0,Ex,Ex-1,0.8333333333333334,7.250544807116232,14.940294039898761,14.52833094336717,1501.9199999999998,45447.36
12192,151.2,4022.0,2466.0,Ex,Ex-DG,0.16666666666666666,4.079896512848933,21.949928083563876,24.140430816371115,4280.639999999999,54136.32
12194,70.56,3992.0,2406.0,Ex,Ex-thalamus,0.875,4.834133841754899,19.596788032269636,21.374835671882952,8064.0,35938.56
12195,168.0,4008.0,2194.0,Glial,Glial-Astrocyte,0.6363636363636364,5.947868289570756,18.859161770992408,23.4693417035928,7197.12,32988.479999999996
12196,191.51999999999998,4016.0,2294.0,Ex,Ex-thalamus,0.2222222222222222,9.043304323443817,23.02709436899685,27.53607815212617,9690.24,52600.799999999996
12198,208.32,3646.0,2606.0,Ex,Ex-DG,0.625,6.806476695030991,19.97401306525666,27.699097458220546,7704.48,41401.92
12199,97.44,3776.0,2532.0,In,In-Lamp5,0.3333333333333333,10.333722573314349,22.378828805191223,21.959963570097283,6918.24,35333.76
12209,120.96,3746.0,2658.0,In,In-other,1.0,6.958291616641408,16.446437630844226,16.009047441993545,1491.84,42695.52
12211,215.04,3768.0,2538.0,Ex,Ex-DG,0.5,9.49742655202519,19.760991505501963,23.088092168908194,2876.16,47607.84
12216,97.44,3698.0,2646.0,In,In-Lamp5,1.0,9.739892766920432,18.950467693052097,18.684603287198794,2667.8399999999997,49452.479999999996
12218,67.2,3810.0,2462.0,Ex,Ex-DG,0.7272727272727273,7.795825117086516,19.881221022566823,23.03904511910162,11108.16,41149.92
12219,114.24,3872.0,2450.0,other,other,0.8571428571428571,5.662338162754562,15.41668251224196,19.50640920313116,0.0,47197.92
12221,134.4,3872.0,2300.0,In,In-Lamp5,0.6666666666666666,8.658018762331666,17.94992327591305,22.06349020440782,3326.4,40750.08
12223,60.48,3840.0,2574.0,Glial,Glial-Microglia,0.8571428571428571,12.328442641274092,19.358701813889525,19.84082659568396,2620.7999999999997,38781.119999999995
12224,184.79999999999998,3974.0,2522.0,Ex,Ex-thalamus,0.6,4.037522012324024,22.21553356150525,30.219040355378592,9811.199999999999,47893.439999999995
12225,97.44,3956.0,2596.0,other,other,0.5,16.870999443489275,21.86470976913044,16.229861367245253,0.0,37692.479999999996
12226,73.92,3926.0,2568.0,Ex,Ex-DG,0.25,10.634512212602885,22.53051182955516,23.500842538087863,6891.36,36392.159999999996
12227,127.67999999999999,3932.0,2450.0,Ex,Ex-thalamus,0.35714285714285715,9.1529092063002,21.863807568974966,21.443469868470448,16306.08,40790.4
12229,30.24,3818.0,2286.0,Ex,Ex-DG,0.6,8.097652993306184,26.626477310395682,44.01136216933077,13571.039999999999,57267.84
12230,134.4,3822.0,2572.0,Ex,Ex-DG,0.46153846153846156,2.76445571218189,21.319381904658975,26.90859342291975,17989.44,42742.56
12231,33.6,3808.0,2652.0,Ex,Ex-DG,0.8,9.839051986853399,20.814981459454827,21.242410409367388,9878.4,61125.119999999995
12232,104.16,3832.0,2248.0,Ex,Ex-DG,0.75,1.902327521748033,22.047149456357914,23.876900971440996,12835.199999999999,49959.84
12235,174.72,3856.0,2220.0,Ex,Ex-thalamus,0.5714285714285714,6.4889859589544745,18.449318547348316,19.14446134003253,6669.599999999999,42672.0
12236,120.96,3718.0,2610.0,Ex,Ex-DG,0.7692307692307693,6.000571964848416,17.919326465593446,21.642744742753862,8490.72,41909.28
12238,107.52,3802.0,2388.0,Ex,Ex-DG,0.5714285714285714,11.775240714208463,20.490596358172752,22.800535081440522,4159.68,35827.68
12240,137.76,3840.0,2480.0,Ex,Ex-DG,0.3333333333333333,9.462696350523943,21.70667591302622,20.360442038423432,2452.7999999999997,35911.68
12241,43.68,3952.0,2320.0,other,other,0.75,7.511492860943155,16.739282603732747,20.28663599515701,0.0,44472.96
12243,73.92,3940.0,2398.0,Glial,Glial-Microglia,0.5,5.518378384996801,21.217053851524557,24.044924620385068,12485.76,34285.44
12249,110.88,3864.0,2534.0,other,other,0.2222222222222222,13.588448979887746,22.366626153646806,25.90941141747531,0.0,39624.479999999996
12250,174.72,3806.0,2660.0,Ex,Ex-DG,0.5,7.737817665351428,24.018685788280624,26.318275019461286,2772.0,40246.08
12252,124.32,3960.0,2298.0,Ex,Ex-4-Rprm+,0.8,6.382502330590838,19.32057751336624,20.22553831174834,10298.4,50947.68
12253,198.23999999999998,3824.0,2332.0,Ex,Ex-DG,0.8571428571428571,13.762445202767799,22.38553952472714,24.693327033836482,3074.4,39157.439999999995
12254,84.0,3928.0,2336.0,Ex,Ex-DG,0.875,6.589061010493072,17.973934732286562,17.142240226994836,6128.639999999999,34802.88
12255,120.96,3922.0,2318.0,Ex,Ex-DG,0.375,5.738381740525799,22.339863428340408,23.741491107342018,8873.76,38455.2
12257,110.88,3812.0,2304.0,In,In-Lamp5,0.5,3.602138253870904,21.934155858173465,26.430285658690863,18332.16,38542.56
12258,201.6,3820.0,2448.0,other,other,0.6666666666666666,8.215770742230408,21.17166247337102,22.773106946571865,0.0,43720.32
12260,171.35999999999999,3994.0,2438.0,other,other,0.4444444444444444,16.300472461531267,22.925059877191487,23.011901268691382,0.0,41294.4
12261,60.48,3808.0,2612.0,Ex,Ex-thalamus,0.75,9.735719028402576,19.23569236145574,23.404905468725996,3081.12,40776.96
12264,114.24,3744.0,2592.0,Ex,Ex-DG,0.25,6.016298696042276,24.832083938459242,26.196182928052703,10476.48,41045.76
12267,157.92,3790.0,2472.0,other,other,0.5833333333333334,6.486096240763491,19.160801981062992,24.667590072806057,0.0,38767.68
12269,181.44,3874.0,2276.0,Ex,Ex-MH,0.5,15.00243832033846,24.112115638623155,27.52253622034133,1562.3999999999999,41580.0
12270,73.92,3936.0,2294.0,other,other,0.6666666666666666,8.572620499136992,19.180874776580506,21.95692145998614,0.0,35243.04
12274,201.6,3812.0,2556.0,Ex,Ex-thalamus,0.25,7.8840126557203005,20.11361433730053,24.177253772916394,4593.12,25105.92
12276,30.24,3742.0,2224.0,other,other,0.4,10.1438462133452,38.75214068802332,50.2176263875544,0.0,52933.439999999995
12278,57.12,3578.0,2404.0,Glial,Glial-Microglia,0.5,18.662313778188317,32.08025341804065,38.5833953923187,24820.32,26876.64
12279,67.2,4044.0,2614.0,In,In-Lamp5,0.16666666666666666,14.936910006944496,28.949692766461727,44.40720662234904,63809.759999999995,23439.36
12282,161.28,3900.0,2254.0,Ex,Ex-DG,0.2857142857142857,11.230920873796078,21.05533225008192,20.46156396759545,4320.96,42181.439999999995
12283,211.67999999999998,3898.0,2328.0,Ex,Ex-4-Rprm+,0.7777777777777778,10.259689789067936,20.378087539305326,22.388291582878765,3682.56,43858.08
12284,110.88,3748.0,2454.0,Glial,Glial-Microglia,0.8333333333333334,4.849416917985524,17.927086067793216,21.605499299946764,3410.4,35468.159999999996
12285,201.6,3842.0,2526.0,Ex,Ex-thalamus,0.625,8.36205865801,20.405175386176452,26.292394337526588,8594.88,41334.72
12288,67.2,3928.0,2674.0,other,other,0.7142857142857143,11.89594202804844,19.286348526683526,18.09827616100495,0.0,41842.08
12300,137.76,3882.0,2422.0,Ex,Ex-DG,0.7142857142857143,4.8353156619833495,19.084546870668255,22.45017594585842,5617.92,40192.32
12305,147.84,3816.0,2272.0,Ex,Ex-thalamus,0.5714285714285714,6.165462724909034,18.683151923126506,23.358801339109846,4673.76,33704.159999999996
12307,164.64,3930.0,2518.0,In,In-Lamp5,0.7777777777777778,6.231745093758163,18.567240350437284,21.588710012411582,8436.96,32891.04
12308,114.24,3826.0,2508.0,In,In-Sst,0.5555555555555556,7.541331709361304,20.199296568383723,23.90083680543424,8682.24,43068.479999999996
12309,194.88,3966.0,2458.0,Ex,Ex-DG,0.625,8.536632825652049,19.649925535535484,18.704662520345032,3558.24,25603.2
12310,97.44,4018.0,2400.0,Ex,Ex-DG,0.8333333333333334,3.3333333333332122,16.247436382266645,20.187610061619477,1125.6,34248.479999999996
12311,188.16,3800.0,2496.0,In,In-Sst,0.7777777777777778,1.4470335769563658,19.770898572625985,25.13178067706306,15015.84,45034.08
12314,144.48,3814.0,2360.0,In,In-Sst,0.45454545454545453,4.105486754040654,21.02180759887234,25.61057594041961,8517.6,42829.92
12316,174.72,3624.0,2336.0,In,In-other,0.7619047619047619,2.3056125938908116,22.57242045904655,37.16730283461526,38320.799999999996,66501.12
12317,188.16,3584.0,2628.0,other,other,0.7142857142857143,11.97242273403535,28.089016517307158,40.34416438594311,0.0,43767.36
12319,171.35999999999999,4002.0,2378.0,In,In-other,0.5454545454545454,11.54216259439157,25.577855445107772,33.73212711940947,31073.28,59875.2
12320,208.32,3820.0,2206.0,In,In-Sst,0.3333333333333333,10.501532163345459,21.565137677542953,22.707963360900507,1784.1599999999999,35276.64
12322,178.07999999999998,3864.0,2550.0,Ex,Ex-4-Rprm+,0.3333333333333333,9.528159435180838,21.06298652396917,20.967870659654498,2950.08,26298.719999999998
12326,87.36,3978.0,2430.0,In,In-Lamp5,0.5555555555555556,11.246241402308973,19.59076352901014,18.650908825041206,7348.32,33206.88
12329,174.72,3824.0,2574.0,Ex,Ex-4-Rprm+,1.0,4.038815748837919,12.733975708442701,14.375381734061884,1629.6,40877.76
12332,201.6,3962.0,2392.0,Ex,Ex-1,0.36363636363636365,7.361930217607816,22.31423849989577,24.86846195485358,10049.76,43760.64
12333,107.52,3866.0,2378.0,other,other,0.75,14.590741070966887,21.941579785365448,21.419850606388458,0.0,38156.159999999996
12334,137.76,3928.0,2212.0,Glial,Glial-Astrocyte,0.6666666666666666,8.532020732380783,22.900071656335484,26.252436077438606,4737.599999999999,27924.96
12337,218.4,3922.0,2386.0,Ex,Ex-DG,0.6666666666666666,2.5,18.940567010650366,21.671446652219597,4146.24,37961.28
12338,161.28,3920.0,2344.0,In,In-Lamp5,0.7142857142857143,3.2768775580745677,18.378209295545293,25.473193753434224,8282.4,36818.88
12342,43.68,3780.0,2556.0,Ex,Ex-5-other,0.5,6.029487955042284,22.322146201181063,25.251027701857996,4771.2,34087.2
12343,114.24,4008.0,2424.0,Ex,Ex-1,0.5,6.089552528716704,17.026388703380402,19.83951612313163,5090.4,22700.16
12346,114.24,3910.0,2410.0,other,other,0.4444444444444444,2.342019809933959,22.1848350273851,27.064552462584707,0.0,34110.72
12349,164.64,3898.0,2178.0,Ex,Ex-DG,0.8571428571428571,12.619338577059041,19.6059568977227,20.44264170795937,3289.44,32578.559999999998
12351,120.96,3952.0,2194.0,Ex,Ex-DG,0.5,13.055648415745411,18.833486111214178,18.37548366710384,2254.56,33314.4
12352,218.4,3940.0,2604.0,other,other,0.42857142857142855,6.121707111515676,24.19410528354779,30.024823063591896,0.0,36314.88
12353,50.4,3880.0,2236.0,Ex,Ex-5-other,0.6363636363636364,4.61864707749428,19.83927153502125,23.00157385919494,7963.2,30216.48
12356,218.4,3944.0,2316.0,In,In-other,0.6666666666666666,1.981088365296108,17.010369167953527,18.64241400677498,3289.44,28795.2
12359,30.24,3850.0,2176.0,other,other,0.5714285714285714,6.860401606617426,22.149584754326195,23.807511419717937,0.0,64737.119999999995
12360,171.35999999999999,3810.0,2540.0,Ex,Ex-3-Rorb+,0.5454545454545454,2.5816030640215133,19.689451302998545,23.404905468725996,12589.92,38562.72
12364,215.04,3916.0,2592.0,Ex,Ex-DG,0.5,9.84950308955275,17.50213068860934,16.874240723659238,2856.0,31778.879999999997
12365,94.08,3920.0,2386.0,Ex,Ex-thalamus,0.5,4.376873770169782,21.089885273103693,24.215870828859327,10137.119999999999,37054.08
12366,211.67999999999998,3888.0,2612.0,other,other,0.3333333333333333,3.7067266182203293,21.149009831563916,23.014682270237838,0.0,36755.04
12367,188.16,3934.0,2202.0,Ex,Ex-DG,0.5,7.5168144848732155,20.397815928768697,22.677080940897135,7600.32,34033.44
12371,154.56,3970.0,2296.0,Ex,Ex-DG,0.625,5.6249199994311105,15.462120934554248,20.715076635146687,3034.08,36933.119999999995
12374,50.4,3810.0,2396.0,Ex,Ex-DG,0.8571428571428571,9.151717135631632,15.952616101580535,16.009047441993545,1982.3999999999999,35794.08
12377,107.52,3884.0,2620.0,Ex,Ex-thalamus,0.7142857142857143,5.623577189668921,15.894280398637022,14.816868765025896,3494.4,31348.8
12379,204.95999999999998,3970.0,2286.0,In,In-Lamp5,0.5,4.807038173345423,20.84241797142829,24.518026021684534,12670.56,38374.56
12380,215.04,3958.0,2254.0,Ex,Ex-1,0.5454545454545454,3.4357017159512524,16.277584526300817,23.19990517222,7882.5599999999995,32749.92
12382,151.2,3962.0,2500.0,Ex,Ex-MH,0.6666666666666666,5.368720104043117,17.943318482270726,19.871678338781553,3393.6,31496.64
12383,87.36,4004.0,2630.0,In,In-Lamp5,0.16666666666666666,5.722664492077831,25.110551058919203,33.79778099224859,10624.32,33243.84
12385,97.44,3896.0,2314.0,Ex,Ex-CA1,0.5,12.156719221164378,20.399139126365885,19.953906885620167,2180.64,33169.92
12386,208.32,3720.0,2568.0,In,In-other,0.4444444444444444,4.650004115224407,20.87628151240283,24.20351214183594,8507.52,30300.48
12388,110.88,3938.0,2354.0,In,In-other,0.2857142857142857,5.357821671278721,20.568887361631653,22.973671887619535,7465.92,21430.079999999998
12390,90.72,3828.0,2508.0,In,In-Vip,0.6,5.855117419830261,19.77548031557797,23.744683615495912,5752.32,17861.76
12393,30.24,3880.0,2446.0,Ex,Ex-DG,0.7777777777777778,15.011912964848754,19.7202671995941,18.027756377319946,3568.3199999999997,36889.439999999995
12399,100.8,4018.0,2350.0,Ex,Ex-CA1,0.3333333333333333,15.713312119912144,22.61146009651465,20.38642685710274,2462.88,30112.32
12402,26.88,3870.0,2562.0,Ex,Ex-DG,0.625,9.541166071293388,20.91307832941922,21.396495040076072,3491.04,31177.44
